Link,Date,Name,Opponent,F1_Win,F1_Draw,Result_clean,EndRound
http://www.ufcstats.com/fighter-details/056c493bbd76a918,2019-06-08,Henry Cejudo,Marlon Moraes,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/056c493bbd76a918,2019-01-19,Henry Cejudo,TJ Dillashaw,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/056c493bbd76a918,2018-08-04,Henry Cejudo,Demetrious Johnson,TRUE,FALSE,Split Decision,5
http://www.ufcstats.com/fighter-details/056c493bbd76a918,2017-12-02,Henry Cejudo,Sergio Pettis,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0577808d22dfe79c,2012-01-28,Jon Olav Einemo,Mike Russow,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0577808d22dfe79c,2011-06-11,Jon Olav Einemo,Dave Herman,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/05866d8c3a321856,2008-06-21,Marvin Eastman,Drew McFedries,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/05866d8c3a321856,2008-02-02,Marvin Eastman,Terry Martin,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05866d8c3a321856,2007-02-03,Marvin Eastman,Rampage Jackson,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/05866d8c3a321856,2004-10-22,Marvin Eastman,Travis Lutter,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/05866d8c3a321856,2003-06-06,Marvin Eastman,Vitor Belfort,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,2009-06-13,Dale Hartt,Dennis Siver,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,2008-12-10,Dale Hartt,Corey Hill,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,2008-07-19,Dale Hartt,Shannon Gugerty,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0597a4528ebd1307,2007-01-25,Chris Price,Ed Herman,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/05b43e0ead3df345,2017-11-25,Kailin Curran,Yan Xiaonan,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05b43e0ead3df345,2017-07-29,Kailin Curran,Aleksandra Albu,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05b43e0ead3df345,2016-12-03,Kailin Curran,Jamie Moyle,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05b43e0ead3df345,2016-07-23,Kailin Curran,Felice Herrig,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/05b43e0ead3df345,2015-12-10,Kailin Curran,Emily Kagan,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,2022-05-14,Andrea Lee,Viviane Araujo,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,2021-11-13,Andrea Lee,Cynthia Calvillo,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,2021-05-15,Andrea Lee,Antonina Shevchenko,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,2020-09-12,Andrea Lee,Roxanne Modafferi,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/05fa626cb33d15b8,2020-02-08,Andrea Lee,Lauren Murphy,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0641c21bec209472,2022-04-23,Mike Jackson,Dean Barry,TRUE,FALSE,Other,1
http://www.ufcstats.com/fighter-details/0641c21bec209472,2018-06-09,Mike Jackson,CM Punk,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0641c21bec209472,2016-02-06,Mike Jackson,Mickey Gall,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/064b7dc68d786254,2015-03-21,Cain Carrizosa,Leonardo Mafra,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/064b7dc68d786254,2014-08-30,Cain Carrizosa,Chris Wade,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/065eb44700e641a4,2018-11-17,Devin Powell,Jesus Pinedo,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/065eb44700e641a4,2018-07-28,Devin Powell,Alvaro Herrera Mendoza,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/065eb44700e641a4,2017-06-25,Devin Powell,Darrell Horcher,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/065eb44700e641a4,2017-01-15,Devin Powell,Drakkar Klose,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,2017-03-18,Scott Askham,Brad Scott,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,2016-09-03,Scott Askham,Jack Hermansson,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,2016-02-27,Scott Askham,Chris Dempsey,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,2015-10-24,Scott Askham,Krzysztof Jotko,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,2015-06-20,Scott Askham,Antonio Dos Santos,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,2021-05-08,Maurice Greene,Marcos Rogerio de Lima,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,2020-10-31,Maurice Greene,Greg Hardy,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,2020-06-27,Maurice Greene,Gian Villante,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,2020-01-18,Maurice Greene,Aleksei Oleinik,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,2019-10-26,Maurice Greene,Sergei Pavlovich,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/06a80a685ea98573,2020-09-19,Irwin Rivera,Andre Ewell,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/06a80a685ea98573,2020-08-08,Irwin Rivera,Ali AlQaisi,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/06a80a685ea98573,2020-05-16,Irwin Rivera,Giga Chikadze,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/06f0ffa6446c5b6d,2006-06-28,Branden Lee Hinkle,Jason Lambert,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/06f0ffa6446c5b6d,2006-02-04,Branden Lee Hinkle,Jeff Monson,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/06f0ffa6446c5b6d,2005-10-07,Branden Lee Hinkle,Sean Gannon,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,2021-08-07,Ed Herman,Alonzo Menifield,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,2020-09-12,Ed Herman,Mike Rodriguez,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,2019-11-09,Ed Herman,Khadis Ibragimov,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,2019-05-18,Ed Herman,Patrick Cummins,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,2018-10-27,Ed Herman,Gian Villante,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/07225ba28ae309b6,2022-05-07,Charles Oliveira,Justin Gaethje,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/07225ba28ae309b6,2021-12-11,Charles Oliveira,Dustin Poirier,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/07225ba28ae309b6,2021-05-15,Charles Oliveira,Michael Chandler,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/07225ba28ae309b6,2020-12-12,Charles Oliveira,Tony Ferguson,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/07225ba28ae309b6,2020-03-14,Charles Oliveira,Kevin Lee,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/072a10e85f7d4bff,2016-11-19,Milana Dudieva,Marion Reneau,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/072a10e85f7d4bff,2015-04-04,Milana Dudieva,Julianna Pena,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/072a10e85f7d4bff,2014-08-23,Milana Dudieva,Elizabeth Phillips,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0749d968e932df53,2017-06-17,Tarec Saffiedine,Rafael Dos Anjos,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0749d968e932df53,2016-12-30,Tarec Saffiedine,Dong Hyun Kim,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0749d968e932df53,2016-05-29,Tarec Saffiedine,Rick Story,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0749d968e932df53,2016-01-30,Tarec Saffiedine,Jake Ellenberger,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0749d968e932df53,2014-10-04,Tarec Saffiedine,Rory MacDonald,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/0778f94eb5d588a5,2016-09-17,Joey Gomez,Jose Quinonez,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0778f94eb5d588a5,2016-01-17,Joey Gomez,Rob Font,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/077e3ace32b72be9,2022-05-07,CJ Vergara,Kleydson Rodrigues,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/077e3ace32b72be9,2021-11-06,CJ Vergara,Ode Osbourne,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,1996-12-07,Paul Varelans,Kimo Leopoldo,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,1996-02-16,Paul Varelans,Joe Moreira,TRUE,FALSE,Unanimous Decision,1
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,1995-12-16,Paul Varelans,Dan Severn,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,1995-09-08,Paul Varelans,Gerry Harris,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,1995-09-08,Paul Varelans,Marco Ruas,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,2022-01-15,Rogerio Bontorin,Brandon Royval,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,2021-03-06,Rogerio Bontorin,Kai Kara-France,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,2020-02-15,Rogerio Bontorin,Ray Borg,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,2019-08-10,Rogerio Bontorin,Raulian Paiva,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,2019-02-02,Rogerio Bontorin,Bibulatov Magomed,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,2020-02-08,Jon Jones,Dominick Reyes,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,2019-07-06,Jon Jones,Thiago Santos,TRUE,FALSE,Split Decision,5
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,2019-03-02,Jon Jones,Anthony Smith,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,2018-12-29,Jon Jones,Alexander Gustafsson,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,2016-04-23,Jon Jones,Ovince Saint Preux,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,2022-07-23,Volkan Oezdemir,Paul Craig,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,2021-10-30,Volkan Oezdemir,Magomed Ankalaev,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,2020-07-11,Volkan Oezdemir,Jiri Prochazka,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,2019-12-21,Volkan Oezdemir,Aleksandar Rakic,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,2019-08-10,Volkan Oezdemir,Ilir Latifi,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0871254cd790c250,2012-08-11,Tommy Hayden,Dennis Bermudez,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0871254cd790c250,2012-01-20,Tommy Hayden,Fabricio Camoes,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0876d21328cf4a45,2014-01-04,Dave Galera,Royston Wee,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/08a7080ff5904661,1996-05-17,Rafael Carino,Matt Andersen,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,2004-06-19,Kimo Leopoldo,Ken Shamrock,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,2003-06-06,Kimo Leopoldo,David Abbott,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,1998-03-13,Kimo Leopoldo,Tsuyoshi Kohsaka,FALSE,FALSE,Unanimous Decision,2
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,1996-12-07,Kimo Leopoldo,Paul Varelans,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,1996-02-16,Kimo Leopoldo,Ken Shamrock,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,2021-05-15,Beneil Dariush,Tony Ferguson,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,2021-02-06,Beneil Dariush,Diego Ferreira,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,2020-08-08,Beneil Dariush,Scott Holtzman,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,2020-03-07,Beneil Dariush,Drakkar Klose,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,2019-10-26,Beneil Dariush,Frank Camacho,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,2019-02-17,Myles Jury,Andre Fili,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,2018-07-14,Myles Jury,Chad Mendes,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,2017-12-30,Myles Jury,Ricky Glenn,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,2017-04-08,Myles Jury,Mike de la Torre,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/08e908ed6d18d6a0,2015-12-19,Myles Jury,Charles Oliveira,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/093e1f5bb73850be,2022-04-09,Anthony Hernandez,Josh Fremd,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/093e1f5bb73850be,2021-02-13,Anthony Hernandez,Rodolfo Vieira,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/093e1f5bb73850be,2020-05-16,Anthony Hernandez,Kevin Holland,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/093e1f5bb73850be,2019-08-31,Anthony Hernandez,Junyong Park,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/093e1f5bb73850be,2019-02-02,Anthony Hernandez,Markus Perez,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,2017-11-04,Johny Hendricks,Paulo Costa,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,2017-06-25,Johny Hendricks,Tim Boetsch,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,2017-02-19,Johny Hendricks,Hector Lombard,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,2016-12-30,Johny Hendricks,Neil Magny,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0941df56f6ac954b,2016-07-09,Johny Hendricks,Kelvin Gastelum,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/09c44b317c98bf96,2000-03-10,David Velasquez,Jens Pulver,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/09e62c450e754913,2020-12-19,Jimmy Flick,Cody Durden,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/09f579be4520394a,2018-05-19,Diego Rivas,Guido Cannetti,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/09f579be4520394a,2017-08-05,Diego Rivas,Jose Quinonez,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/09f579be4520394a,2016-02-06,Diego Rivas,Noad Lahat,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/09f579be4520394a,2014-11-08,Diego Rivas,Rodolfo Rubio Perez,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,2022-07-23,Jack Hermansson,Chris Curtis,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,2022-02-05,Jack Hermansson,Sean Strickland,FALSE,FALSE,Split Decision,5
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,2021-05-22,Jack Hermansson,Edmen Shahbazyan,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,2020-12-05,Jack Hermansson,Marvin Vettori,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,2020-07-18,Jack Hermansson,Kelvin Gastelum,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0a73acff6325c1e2,2022-06-25,Shayilan Nuerdanbieke,TJ Brown,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a73acff6325c1e2,2021-11-20,Shayilan Nuerdanbieke,Sean Soriano,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a73acff6325c1e2,2021-05-22,Shayilan Nuerdanbieke,Josh Culibao,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a95c474e61a6c44,2018-09-15,Adam Yandiev,Jordan Johnson,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,2012-11-17,Mark Hominick,Pablo Garza,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,2012-04-21,Mark Hominick,Eddie Yagin,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,2011-12-10,Mark Hominick,Chan Sung Jung,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,2011-04-30,Mark Hominick,Jose Aldo,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,2011-01-22,Mark Hominick,George Roop,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/0aa92558424ced9e,2011-04-30,Randy Couture,Lyoto Machida,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0aa92558424ced9e,2010-08-28,Randy Couture,James Toney,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0aa92558424ced9e,2010-02-06,Randy Couture,Mark Coleman,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/0aa92558424ced9e,2009-11-14,Randy Couture,Brandon Vera,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0aa92558424ced9e,2009-08-29,Randy Couture,Minotauro Nogueira,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1,2019-10-26,Ben Askren,Demian Maia,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1,2019-07-06,Ben Askren,Jorge Masvidal,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1,2019-03-02,Ben Askren,Robbie Lawler,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0b362247806341e5,2022-06-25,JP Buys,Cody Durden,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/0b362247806341e5,2021-09-18,JP Buys,Montel Jackson,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0b362247806341e5,2021-03-20,JP Buys,Bruno Silva,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0b5b6876c2a4723f,2010-08-01,Steve Steinbeiss,Rob Kimmons,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0b5b6876c2a4723f,2009-09-16,Steve Steinbeiss,Ryan Jensen,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,2015-11-21,Scott Jorgensen,Alejandro Perez,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,2015-07-15,Scott Jorgensen,Manvel Gamburyan,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,2014-10-25,Scott Jorgensen,Wilson Reis,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,2014-06-07,Scott Jorgensen,Danny Martinez,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,2014-03-23,Scott Jorgensen,Jussier Formiga,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/0b8d512c79b4baf3,2018-07-06,Matt Bessette,Steven Peterson,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0b8d512c79b4baf3,2018-01-20,Matt Bessette,Enrique Barzola,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0bc7e61d204f2137,2006-05-27,Fabiano Scherner,Gabriel Gonzaga,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0bc7e61d204f2137,2005-10-03,Fabiano Scherner,Brandon Vera,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/0bcfe2513cb3bc39,2012-11-10,Tom DeBlass,Riki Fukuda,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/0bcfe2513cb3bc39,2012-04-14,Tom DeBlass,Cyrille Diabate,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1,2021-04-24,Kevin Natividad,Batgerel Danaa,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/0c258d1d8e16e5f1,2020-10-31,Kevin Natividad,Miles Johns,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/0c5c66ddd1886b83,2016-09-10,Caio Magalhaes,Brad Tavares,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/0c5c66ddd1886b83,2015-07-12,Caio Magalhaes,Josh Samman,FALSE,FALSE,Submission,1
